TUITIONFEE_IN,TUITIONFEE_OUT,GRAD_DEBT_MDN,RET_FT4,C100_4,PCTPELL,UGDS,MD_EARN_WNE_P10,REGION_Mid East,REGION_Great Lakes,REGION_Plains,REGION_Southeast,REGION_Southwest,REGION_Rocky Mountains,REGION_Far West,REGION_Outlying Areas,LOCALE_City: Midsize,LOCALE_City: Small,LOCALE_Suburb: Large,LOCALE_Suburb: Midsize,LOCALE_Suburb: Small,LOCALE_Town: Fringe,LOCALE_Town: Distant,LOCALE_Town: Remote,LOCALE_Rural: Fringe,LOCALE_Rural: Distant,LOCALE_Rural: Remote,CONTROL_Private Non-Profit,CONTROL_Private For-Profit
-1.211527688840038,-1.029978750988446,0.2791507738123637,-0.7319271489210528,-0.9585959890648998,0.6687,-0.24441037339590466,35550.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-1.4199552169766445,-1.4456555030399079,-0.5848447837050905,0.2653448285468156,-0.13289659871370701,0.3679,0.9463926360064036,42617.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-1.052944084495627,-1.0033302684271477,-0.6207862520621106,-0.05583732121849995,-0.14951128156833451,0.3734,0.8853225375004361,45938.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.13535247488959493,-0.7413394329350601,-0.17641900692077261,-1.1542145572091191,-0.5714235310282733,0.422,-1.3880076017158678,46789.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.1884786282359531,-0.2729553760155536,0.8154721652697138,0.886647424022158,0.6021772487940624,0.1922,0.21909093075133393,52876.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
-1.3968495369648126,-2.1156098878241245,-0.818230941867558,-1.1437283339574655,-0.7194452510058654,0.477,-0.4447360061141649,43459.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.7223041934439454,0.499161265981402,0.8593487630042577,0.2956562918739192,0.9334639554105775,0.2341,-0.7011035637679984,60376.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.48387787500973195,0.1543053048747167,-0.40980516508324,0.7189541834756896,0.8257202544745074,0.2138,-0.4880614074495099,53907.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.5556998566218163,0.2581874545471158,-0.4564823967157335,0.6131992955248258,0.9203735992220833,0.226,-0.3801158133508756,51673.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.2461133200278203,-0.18959349230448144,-0.4973249743941653,-0.09590527255959608,-0.10621241109869882,0.3597,-1.0103038284659553,44384.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
-0.7057807866879297,-1.5663976941184055,0.4037789822711213,-0.5197305231160827,-1.2345004194993228,0.7139,-0.9178425699254452,38427.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
-0.09053337558473355,-0.676513814403444,-0.2767750549306336,-1.9506596501950249,-0.8584044166991147,0.4715,-1.3657709123337067,38484.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
-1.0941752171935368,-1.2305698942455185,-0.9932705604894084,-0.37841567108548224,-0.662049073871697,0.446,0.09623567606258819,42386.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-1.579686289844368,-1.4537519854575889,-1.1099636395706423,-0.18988596523155127,-2.046102503185983,0.3914,0.399809815226617,41102.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
