TUITIONFEE_IN,TUITIONFEE_OUT,NPT4_PUB,NPT4_PRIV,NPT41_PUB,NPT42_PUB,NPT43_PUB,NPT44_PUB,NPT45_PUB,NPT41_PRIV,NPT42_PRIV,NPT43_PRIV,NPT44_PRIV,NPT45_PRIV,ST_FIPS,REGION,LOCALE,BOOKSUPPLY,ROOMBOARD_ON,OTHEREXPENSE_ON,ROOMBOARD_OFF,OTHEREXPENSE_OFF,OTHEREXPENSE_FAM,CONTROL,PREDDEG,ADM_RATE,UGDS,LOCALE2,PCTPELL,PCTFLOAN,ENDOWBEGIN,ENDOWEND,STUFACR,SAT_AVG,C150_4,COMP_ORIG_YR4_RT,COMP_ORIG_YR6_RT,RPY_1YR_RT,COMPL_RPY_1YR_RT,GRAD_DEBT_MDN,LO_INC_DEBT_MDN,MD_INC_DEBT_MDN,HI_INC_DEBT_MDN,MD_EARN_WNE_P10,PCT10_EARN_WNE_P10,PCT25_EARN_WNE_P10,PCT75_EARN_WNE_P10,PCT90_EARN_WNE_P10,MD_EARN_WNE_P6,PCT10_EARN_WNE_P6,PCT25_EARN_WNE_P6,PCT75_EARN_WNE_P6,PCT90_EARN_WNE_P6,C100_4,INSTNM,CITY,RET_FT4,C200_4
11083.0,23683.0,16773.0,,10573.0,9926.0,15090.0,18658.0,21621.0,,,,,,8.0,7.0,33.0,1350.0,10442.0,3276.0,14679.0,3276.0,3105.0,1.0,3.0,0.9747,1653.0,,0.1347,0.2258,9021836.0,8835417.0,18.0,1130.0,0.5067,0.39055794,0.487068966,0.586605081,0.681948424,20250.0,12500.0,14250.0,11250.0,46833.0,10200.0,32806.0,66361.0,69600.0,40037.0,7200.0,23790.0,54425.0,52300.0,0.3161,Western Colorado University,Gunnison,0.7294,0.4957
39924.0,39924.0,,32681.0,,,,,,32923.0,32830.0,30898.0,33567.0,32651.0,9.0,1.0,12.0,1000.0,15338.0,7196.0,14966.0,7804.0,7804.0,2.0,3.0,0.6437,882.0,,0.4711,0.7558,25962284.0,26235233.0,15.0,,0.4609,0.497487437,0.605479452,0.374472574,0.425311203,30964.0,25000.0,27000.0,19374.0,60144.0,12600.0,34829.0,90104.0,100600.0,47153.0,9800.0,32381.0,67415.0,82200.0,0.3796,Albertus Magnus College,New Haven,0.7469,0.5597
35760.0,35760.0,,24786.0,,,,,,21943.0,23572.0,25830.0,27339.0,27063.0,9.0,1.0,12.0,0.0,16350.0,7372.0,8776.0,10502.0,8282.0,2.0,3.0,0.6431,1450.0,,0.5168,0.7245,2368000.0,14141000.0,16.0,985.0,0.4809,0.420838972,0.474828375,0.410497981,0.531309298,25750.0,21393.0,19000.0,15875.0,50323.0,7800.0,27040.0,69614.0,78600.0,38575.0,6900.0,18596.0,56947.0,69400.0,0.3588,University of Bridgeport,Bridgeport,0.6286,0.4608
12460.0,25736.0,16435.0,,11562.0,12817.0,15178.0,18572.0,21300.0,,,,,,9.0,1.0,21.0,1600.0,12710.0,2256.0,12710.0,2256.0,2976.0,1.0,3.0,0.7553,7670.0,,0.3486,0.5024,89049879.0,93411735.0,14.0,1091.0,0.4933,0.504468275,0.588018433,0.569187959,0.692178771,22300.0,17635.0,17607.0,15250.0,58562.0,13500.0,38465.0,89439.0,78800.0,49016.0,10700.0,31737.0,69134.0,62900.0,0.2781,Central Connecticut State University,New Britain,0.7861,0.5771
8506.0,8506.0,15663.0,,15663.0,,,,,,,,,,9.0,1.0,21.0,2000.0,,,6400.0,6304.0,6304.0,1.0,3.0,,1620.0,,0.3771,0.4011,2365141.0,2430438.0,16.0,,,0.555248619,0.582446809,0.447115385,0.535294118,18683.0,11724.0,12500.0,13626.0,64209.0,9000.0,36661.0,90195.0,83300.0,53779.0,8500.0,34717.0,79326.0,68800.0,,Charter Oak State College,New Britain,1.0,
64812.0,64812.0,,33998.0,,,,,,13666.0,20097.0,26760.0,30787.0,44604.0,9.0,1.0,13.0,1000.0,17885.0,1000.0,17885.0,1000.0,1000.0,2.0,3.0,0.3828,1960.0,,0.1432,0.3604,416635000.0,448853000.0,9.0,1412.0,0.8375,0.813186813,0.871595331,0.85995086,0.923076923,23500.0,18359.0,19500.0,21500.0,75001.0,13800.0,46471.0,120051.0,100300.0,49165.0,10300.0,31082.0,78960.0,67800.0,0.763,Connecticut College,New London,0.8698,0.8096
20366.0,43034.0,22886.0,,13936.0,14656.0,18705.0,26945.0,31886.0,,,,,,9.0,1.0,31.0,990.0,13996.0,4330.0,14764.0,4330.0,3988.0,1.0,3.0,0.5395,19147.0,,0.2416,0.4053,564285745.0,547155207.0,16.0,1338.0,0.838,0.736753776,0.760905447,0.743614524,0.81466195,21500.0,16000.0,18745.0,19500.0,73997.0,19000.0,50150.0,109163.0,101800.0,63322.0,14200.0,39107.0,83669.0,76300.0,0.7558,University of Connecticut,Storrs,0.9144,0.8377
13292.0,16624.0,20480.0,,15167.0,15141.0,18136.0,22882.0,23882.0,,,,,,9.0,1.0,31.0,800.0,17258.0,2260.0,10283.0,2523.0,3050.0,1.0,3.0,0.8055,3377.0,,0.2817,0.5048,16569400.0,18219241.0,15.0,1200.0,0.5814,0.520126283,0.556634304,0.647819063,0.753333333,24250.0,17708.0,18750.0,18750.0,56469.0,13600.0,37092.0,82962.0,74300.0,47289.0,11400.0,29673.0,70932.0,59100.0,0.4662,Eastern Connecticut State University,Willimantic,0.8423,0.5826
56360.0,56360.0,,46274.0,,,,,,32161.0,28062.0,35003.0,39355.0,49644.0,9.0,1.0,21.0,1175.0,17400.0,2005.0,17500.0,2005.0,2005.0,2.0,3.0,0.4498,4938.0,,0.0683,0.4759,357565000.0,379993000.0,12.0,1323.0,0.8379,0.824534161,0.821036107,0.798007246,0.849162011,26000.0,21500.0,23250.0,24239.0,88794.0,28300.0,56485.0,120240.0,125500.0,73693.0,21600.0,52776.0,91627.0,87000.0,0.8117,Fairfield University,Fairfield,0.8973,0.8404
47647.0,47647.0,,29558.0,,,,,,25641.0,24564.0,26720.0,30873.0,33759.0,9.0,1.0,12.0,1460.0,13945.0,3412.0,12301.0,3785.0,3785.0,2.0,3.0,0.8301,4032.0,,0.2976,0.6442,191364000.0,183500000.0,11.0,1207.0,0.5828,0.512682552,0.56730038,0.632217573,0.73971519,27000.0,19500.0,19500.0,19500.0,60823.0,11600.0,36342.0,85013.0,85200.0,42581.0,9900.0,25066.0,66941.0,64800.0,0.5274,University of Hartford,West Hartford,0.7885,0.6107
9580.0,9580.0,,16073.0,,,,,,16073.0,,,,,9.0,1.0,21.0,800.0,14810.0,1400.0,14000.0,2100.0,1950.0,2.0,3.0,,203.0,,0.1624,0.1808,,,11.0,,1.0,0.37037037,,PS,PS,12541.0,,8126.0,,,,,,,,,,,,0.2,Holy Apostles College and Seminary,Cromwell,0.6667,0.5714
39050.0,39050.0,,30841.0,,,,,,27427.0,29762.0,26085.0,36769.0,33628.0,9.0,1.0,13.0,1200.0,15540.0,2700.0,15540.0,2700.0,2050.0,2.0,3.0,0.7336,421.0,,0.3933,0.6104,7947276.0,8043306.0,14.0,,0.4414,0.444444444,0.457399103,0.525,0.600806452,25150.0,12295.0,14441.0,17800.0,39115.0,5200.0,17742.0,57365.0,62300.0,35330.0,4700.0,15357.0,45824.0,48500.0,0.3857,Mitchell College,New London,0.57,0.4202
45730.0,45730.0,,34089.0,,,,,,28133.0,29345.0,32749.0,35868.0,36975.0,9.0,1.0,21.0,1240.0,19954.0,2680.0,14327.0,5382.0,8870.0,2.0,3.0,0.8055,4799.0,,0.274,0.8094,86882337.0,92484026.0,18.0,1190.0,0.5925,0.630136986,0.587712207,0.648409894,0.725671141,27000.0,20500.0,19500.0,20500.0,60126.0,13800.0,42019.0,84847.0,89500.0,49829.0,11600.0,30145.0,66087.0,69700.0,0.5038,University of New Haven,West Haven,0.7716,0.6656
26400.0,26400.0,,30982.0,,,,,,27275.0,30346.0,31089.0,32145.0,34980.0,9.0,1.0,12.0,2700.0,18000.0,1800.0,4500.0,1800.0,1800.0,3.0,3.0,0.6154,183.0,,0.6636,0.9171,,,9.0,,0.5714,0.47826087,0.592592593,0.540816327,0.634615385,,,,,,,,,,,,,,,0.5714,Paier College,Bridgeport,0.6364,0.5714
17100.0,17100.0,,19196.0,,,,,,20299.0,17882.0,13231.0,12069.0,9816.0,9.0,1.0,12.0,1200.0,12760.0,2500.0,8000.0,2500.0,2500.0,3.0,3.0,,18975.0,,0.7298,0.7646,,,16.0,,0.3534,0.126275813,0.173791822,0.233931485,0.488599349,30157.0,7125.0,11875.0,14063.0,38696.0,7300.0,18524.0,65105.0,78800.0,31401.0,9000.0,14373.0,53350.0,65300.0,0.2928,Post University,Waterbury,0.3235,0.2215
53090.0,53090.0,,39207.0,,,,,,31257.0,34294.0,34111.0,39079.0,41944.0,9.0,1.0,21.0,1100.0,16470.0,2660.0,15260.0,3160.0,3160.0,2.0,3.0,0.77,6208.0,,0.1551,0.5878,718760681.0,770268155.0,11.0,1212.0,0.7728,0.686738836,0.729046243,0.797474064,0.854676259,26000.0,19500.0,22899.0,21500.0,83759.0,21100.0,57610.0,112458.0,102400.0,65744.0,18100.0,45748.0,86564.0,78700.0,0.7254,Quinnipiac University,Hamden,0.8672,0.8033
48460.0,48460.0,,45459.0,,,,,,37374.0,38526.0,43128.0,47177.0,47318.0,9.0,1.0,21.0,1200.0,18450.0,2650.0,14030.0,3150.0,3150.0,2.0,3.0,0.6768,6904.0,,0.1517,0.568,238461481.0,268374203.0,16.0,,0.745,0.587268994,0.639321075,0.718787158,0.792613636,25000.0,15591.0,18249.0,21446.0,75059.0,17100.0,52706.0,106588.0,96600.0,63925.0,12400.0,44282.0,86108.0,72700.0,0.6844,Sacred Heart University,Fairfield,0.8484,0.7395
45908.0,45908.0,,27375.0,,,,,,21080.0,25118.0,27448.0,25346.0,30212.0,9.0,1.0,13.0,1200.0,13590.0,1626.0,13590.0,2652.0,2652.0,2.0,3.0,0.7964,825.0,,0.361,0.7593,40425000.0,45950000.0,9.0,1100.0,0.697,0.541538462,0.634615385,0.576171875,0.671186441,27000.0,25000.0,24233.0,21500.0,59908.0,12200.0,43084.0,88688.0,80800.0,52053.0,14300.0,34656.0,70482.0,72200.0,0.5682,University of Saint Joseph,West Hartford,0.8571,0.5687
12828.0,26104.0,20877.0,,18568.0,18126.0,18938.0,23340.0,26783.0,,,,,,9.0,1.0,12.0,1200.0,14700.0,4116.0,9282.0,8232.0,8232.0,1.0,3.0,0.8112,6180.0,,0.3727,0.5439,32290983.0,35703991.0,11.0,,0.4782,0.499749624,0.523396044,0.55919583,0.694674556,22250.0,15000.0,15188.0,15000.0,55043.0,11900.0,38356.0,78130.0,77300.0,45422.0,10300.0,29503.0,65460.0,63200.0,0.2971,Southern Connecticut State University,New Haven,0.758,0.5417
67420.0,67420.0,,35009.0,,,,,,19032.0,16202.0,18756.0,26084.0,46149.0,9.0,1.0,12.0,1000.0,17990.0,1500.0,17990.0,1500.0,1500.0,2.0,3.0,0.3352,2193.0,,0.1518,0.3982,795976337.0,807434278.0,9.0,1396.0,0.8276,0.824817518,0.858921162,0.766666667,0.81736527,23000.0,19000.0,19000.0,21500.0,90779.0,18200.0,64313.0,139476.0,126800.0,67628.0,13500.0,44078.0,92157.0,87100.0,0.7828,Trinity College,Hartford,0.9076,0.8533
,,,,,,,,,,,,,,9.0,0.0,13.0,,,,,,,1.0,3.0,0.2432,1081.0,,,,29661815.0,29972746.0,7.0,1290.0,0.8789,,,,,,,,,,,,,,,,,,,0.827,United States Coast Guard Academy,New London,0.9862,0.9205
67316.0,67316.0,,27888.0,,,,,,4432.0,5898.0,10310.0,10905.0,50788.0,9.0,1.0,13.0,1200.0,19034.0,1470.0,,,,2.0,3.0,0.171,2973.0,,0.1499,0.1818,1564521000.0,1554388000.0,7.0,1513.0,0.9157,0.923295455,0.894230769,0.875,0.90438247,17000.0,8988.0,12782.0,16000.0,73897.0,11400.0,46198.0,125026.0,105200.0,60385.0,8500.0,36957.0,96911.0,71300.0,0.8076,Wesleyan University,Middletown,0.9542,0.9128
12763.0,16095.0,18617.0,,17055.0,15942.0,16697.0,19825.0,22946.0,,,,,,9.0,1.0,13.0,1300.0,15131.0,1358.0,9282.0,8232.0,2717.0,1.0,3.0,0.8136,3434.0,,0.3464,0.498,23411311.0,25143450.0,11.0,1044.0,0.5025,0.461471103,0.512992456,0.591616249,0.708765316,24147.0,18661.0,17000.0,15750.0,59115.0,11100.0,31567.0,86883.0,82600.0,45997.0,9300.0,28527.0,69012.0,65700.0,0.3309,Western Connecticut State University,Danbury,0.7003,0.5353
64700.0,64700.0,,27818.0,,,,,,28132.0,19744.0,20900.0,17004.0,49347.0,9.0,1.0,12.0,1000.0,19180.0,3420.0,,,,2.0,3.0,0.045,6811.0,,0.1916,0.0582,41383260000.0,40746867000.0,6.0,1534.0,0.9633,0.873015873,0.929919137,0.838268793,0.900568182,12975.0,8294.0,7500.0,12000.0,100533.0,15400.0,66022.0,193688.0,184800.0,81765.0,14000.0,52868.0,128841.0,142100.0,0.6612,Yale University,New Haven,0.9897,0.9743
10314.0,20250.0,15745.0,,14776.0,14338.0,16445.0,16336.0,20170.0,,,,,,10.0,2.0,13.0,1500.0,13634.0,4788.0,13634.0,5643.0,4788.0,1.0,3.0,0.6167,4630.0,,0.4335,0.485,36397735.0,41120839.0,18.0,984.0,0.3866,0.421774931,0.408925319,0.240740741,0.354895105,26000.0,18463.0,17500.0,16500.0,49307.0,6600.0,29089.0,69606.0,64300.0,37503.0,5100.0,21236.0,52848.0,49500.0,0.278,Delaware State University,Dover,0.7231,0.4882
16080.0,39720.0,16931.0,,9354.0,10573.0,12857.0,18508.0,25310.0,,,,,,10.0,2.0,21.0,1000.0,14838.0,1800.0,14838.0,1000.0,1000.0,1.0,3.0,0.6511,18812.0,,0.1565,0.4812,1781176682.0,1819782846.0,15.0,1297.0,0.7878,0.745976649,0.788318813,0.777419355,0.829827916,24572.0,19231.0,21500.0,21256.0,72950.0,19100.0,50480.0,101260.0,97600.0,58846.0,14900.0,38164.0,79907.0,72700.0,0.7224,University of Delaware,Newark,0.9011,0.8442
13440.0,13440.0,,16957.0,,,,,,14262.0,13789.0,17623.0,19179.0,21408.0,10.0,2.0,21.0,1240.0,13869.0,3312.0,4201.0,3312.0,3312.0,2.0,3.0,0.7653,634.0,,0.3887,0.3855,163216236.0,170356803.0,18.0,,0.5886,0.522580645,0.593220339,0.463414634,0.566878981,18900.0,11613.0,13615.0,16701.0,59892.0,13400.0,39905.0,86020.0,83300.0,45097.0,11100.0,25655.0,63734.0,67500.0,0.4759,Goldey-Beacom College,Wilmington,0.7677,0.5625
12330.0,12330.0,,15355.0,,,,,,15221.0,15498.0,16306.0,19326.0,,10.0,2.0,21.0,1800.0,,,6000.0,1800.0,1800.0,2.0,3.0,,8497.0,,0.2631,0.4697,155137083.0,164474609.0,12.0,,0.2257,0.363364858,0.453446732,0.36802974,0.522853186,20000.0,14860.0,14219.0,13500.0,53844.0,11700.0,34180.0,78738.0,78200.0,49635.0,9600.0,32490.0,72616.0,66100.0,0.1235,Wilmington University,New Castle,0.5378,0.2683
56543.0,56543.0,,41945.0,,,,,,21176.0,18630.0,23477.0,34587.0,53257.0,11.0,2.0,11.0,1000.0,17012.0,1620.0,14712.0,2404.0,2298.0,2.0,3.0,0.4738,7593.0,,0.1273,0.35,908905000.0,961160000.0,10.0,1392.0,0.7849,0.751326763,0.778423237,0.755608592,0.820285909,22750.0,18500.0,19500.0,19750.0,77370.0,15000.0,51260.0,112884.0,110700.0,61328.0,11600.0,40237.0,80780.0,73600.0,0.7247,American University,Washington,0.8618,0.7892
55834.0,55834.0,,32798.0,,,,,,22216.0,19709.0,25667.0,31131.0,39898.0,11.0,2.0,11.0,1180.0,17370.0,3400.0,17370.0,3400.0,3150.0,2.0,3.0,0.8384,3063.0,,0.1674,0.4846,358681337.0,365144650.0,11.0,,0.8133,0.686241611,0.709489051,0.71898928,0.800225734,26000.0,20219.0,24187.0,22310.0,73250.0,14000.0,47330.0,101075.0,97200.0,63217.0,13000.0,41930.0,85418.0,74700.0,0.7506,The Catholic University of America,Washington,0.8349,0.7378
6152.0,13004.0,14693.0,,13786.0,14589.0,17674.0,12345.0,20245.0,,,,,,11.0,2.0,11.0,1149.0,,,14078.0,6097.0,6097.0,1.0,3.0,,3080.0,,0.4282,0.2623,53496262.0,58641581.0,6.0,,0.2626,0.172496984,0.208232446,0.235461802,0.387254902,24872.0,15130.0,12500.0,13300.0,44236.0,8000.0,21221.0,68748.0,73400.0,36358.0,4400.0,15702.0,57540.0,60500.0,0.2326,University of the District of Columbia,Washington,0.6667,0.466
18382.0,18382.0,,14085.0,,,,,,12221.0,12603.0,15210.0,10318.0,21557.0,11.0,2.0,11.0,1600.0,14892.0,5600.0,17016.0,5600.0,5600.0,2.0,3.0,0.6094,879.0,,0.5427,0.407,191649039.0,207444722.0,6.0,857.0,0.4656,0.498007968,0.600760456,0.468144044,0.612903226,18000.0,13000.0,13594.0,12000.0,43101.0,4600.0,26348.0,59872.0,60300.0,36578.0,3700.0,23422.0,49533.0,58100.0,0.1741,Gallaudet University,Washington,0.7702,0.6348
64990.0,64990.0,,37454.0,,,,,,21396.0,18171.0,21863.0,33540.0,53974.0,11.0,2.0,11.0,1400.0,16300.0,1625.0,16300.0,1625.0,1625.0,2.0,3.0,0.4354,10848.0,,0.1483,0.3238,2340361000.0,2522442000.0,12.0,1433.0,0.8518,0.773119605,0.782133676,0.772226593,0.838933333,20449.0,19500.0,20000.0,19500.0,90873.0,19300.0,62102.0,130294.0,137200.0,71607.0,15500.0,50013.0,96066.0,97600.0,0.7946,George Washington University,Washington,0.9186,0.8432
65081.0,65081.0,,39433.0,,,,,,5340.0,8750.0,13464.0,26491.0,57166.0,11.0,2.0,11.0,1200.0,19750.0,2710.0,,,,2.0,3.0,0.1308,7462.0,,0.1032,0.1939,3210032000.0,3298969000.0,11.0,1494.0,0.943,0.884561892,0.897560976,0.855476345,0.902874903,15500.0,10000.0,13500.0,14750.0,103494.0,28500.0,66808.0,167685.0,221900.0,83222.0,23300.0,55445.0,119117.0,179900.0,0.8703,Georgetown University,Washington,0.9714,0.9552
33344.0,33344.0,,47919.0,,,,,,44234.0,45504.0,49005.0,50842.0,51384.0,11.0,2.0,11.0,1360.0,16474.0,3452.0,22216.0,6776.0,3325.0,2.0,3.0,0.3489,9604.0,,0.4053,0.5712,862784000.0,926633000.0,11.0,1205.0,0.689,0.396721311,0.560233918,0.301425662,0.406072106,24500.0,19197.0,19750.0,18500.0,63066.0,8800.0,34222.0,92903.0,92800.0,47379.0,8900.0,23659.0,72785.0,74000.0,0.5975,Howard University,Washington,0.9008,0.6486
13920.0,13920.0,,,,,,,,,,,,,11.0,2.0,11.0,675.0,,,9438.0,1125.0,1125.0,3.0,3.0,,309.0,,0.7111,0.1238,,,39.0,,0.0,0.133444207,0.154570325,0.170581897,0.337864078,40621.0,12667.0,20636.0,22364.0,40092.0,11500.0,20698.0,62129.0,106500.0,36582.0,9600.0,18625.0,56532.0,83200.0,0.0,Strayer University-District of Columbia,Washington,,0.0
26110.0,26110.0,,12233.0,,,,,,11164.0,11256.0,13393.0,17830.0,20561.0,11.0,2.0,11.0,1060.0,11860.0,2270.0,12730.0,2820.0,2820.0,2.0,3.0,0.9919,1415.0,,0.5131,0.3959,37262062.0,38933160.0,9.0,,0.444,0.343317972,0.372781065,0.266606822,0.396648045,28250.0,19250.0,19125.0,19731.0,53804.0,11400.0,30684.0,77621.0,92200.0,38533.0,5300.0,19223.0,57055.0,63400.0,0.3475,Trinity Washington University,Washington,0.7121,0.4194
13160.0,13160.0,,25321.0,,,,,,25193.0,24745.0,26377.0,28812.0,27097.0,6.0,8.0,11.0,1150.0,,,13324.0,10903.0,8188.0,3.0,3.0,,23734.0,,0.3114,0.3576,,,16.0,,0.0877,0.164761054,0.203264158,0.187144548,0.340830085,31250.0,9500.0,12727.0,14750.0,35404.0,10200.0,17745.0,55420.0,66400.0,33397.0,8200.0,16584.0,52006.0,74400.0,0.0179,Ashford University,San Diego,0.3065,0.0968
62484.0,62484.0,,12136.0,,,,,,-79.0,-350.0,1323.0,8816.0,50452.0,6.0,8.0,21.0,825.0,19922.0,4602.0,,,,2.0,3.0,0.0391,7841.0,,0.1923,0.0629,36338794000.0,36494893000.0,6.0,1553.0,0.9282,0.740041929,0.881526104,0.857142857,0.875239923,12000.0,6500.0,7213.0,12000.0,124080.0,22500.0,73321.0,219740.0,232800.0,102887.0,18700.0,64169.0,162289.0,214600.0,0.5812,Stanford University,Stanford,0.9781,0.9697
,,,,,,,,,,,,,,6.0,8.0,21.0,,,,,,,2.0,3.0,,61.0,,0.3514,0.4865,2562858.0,2993490.0,3.0,,,0.467391304,0.482608696,0.385608856,0.474576271,23501.0,18494.0,16667.0,14666.0,51541.0,6100.0,29595.0,76285.0,74000.0,47986.0,5800.0,22014.0,65728.0,62700.0,,Antioch University-Los Angeles,Culver City,,
,,,,,,,,,,,,,,6.0,8.0,13.0,,,,,,,2.0,3.0,,52.0,,0.4167,0.3833,669642.0,782160.0,5.0,,,0.467391304,0.482608696,0.385608856,0.474576271,23501.0,18494.0,16667.0,14666.0,51541.0,6100.0,29595.0,76285.0,74000.0,47986.0,5800.0,22014.0,65728.0,62700.0,,Antioch University-Santa Barbara,Santa Barbara,,
20590.0,20590.0,,42287.0,,,,,,39076.0,42391.0,,44255.0,44255.0,8.0,7.0,21.0,2310.0,,,17955.0,6207.0,6207.0,3.0,3.0,0.3636,215.0,,0.3147,0.6983,,,10.0,,0.2,0.734939759,0.756756757,0.553571429,PS,42125.0,39742.0,34096.0,27160.0,77602.0,6200.0,54466.0,98652.0,66400.0,77963.0,,63472.0,92922.0,,0.0,Platt College-Aurora,Greenwood Village,0.8333,0.5
12520.0,12520.0,31601.0,,30732.0,32490.0,31200.0,33080.0,33365.0,,,,,,6.0,8.0,11.0,936.0,,,17272.0,5504.0,4640.0,1.0,3.0,,4902.0,,0.2292,0.3163,,,28.0,,0.0,0.385347985,0.415879017,0.429909669,0.504867872,24276.0,19529.0,18689.0,15625.0,65703.0,,42384.0,90867.0,,55438.0,,35131.0,76808.0,,,University of Massachusetts Global,Irvine,0.4231,0.0
19430.0,19430.0,,20913.0,,,,,,19401.0,18608.0,21699.0,23343.0,22822.0,4.0,6.0,12.0,0.0,11950.0,3642.0,13591.0,4997.0,4997.0,3.0,3.0,0.9541,892.0,,0.5773,0.7606,,,14.0,,0.3929,0.349775785,0.283828383,0.443526171,0.604,28812.0,9500.0,14125.0,15000.0,50719.0,8700.0,33290.0,87683.0,96500.0,39016.0,8100.0,26314.0,59660.0,80800.0,0.3133,University of Advancing Technology,Tempe,0.7864,0.3333
7739.0,19619.0,10550.0,,6812.0,7246.0,9980.0,13773.0,19772.0,,,,,,6.0,8.0,21.0,1018.0,14152.0,3714.0,20254.0,6290.0,5378.0,1.0,3.0,0.957,14174.0,,0.436,0.296,31187653.0,33548472.0,21.0,,0.5418,0.564389359,0.605181347,0.618135377,0.729050279,17350.0,12610.0,12500.0,15000.0,62908.0,9800.0,37472.0,87350.0,86600.0,48673.0,10100.0,30166.0,71559.0,67100.0,0.2383,California State University-San Marcos,San Marcos,0.7481,0.6218
6660.0,6660.0,,18868.0,,,,,,17558.0,20178.0,,,,11.0,2.0,11.0,500.0,,,11360.0,5800.0,5800.0,3.0,3.0,,266.0,,0.2632,0.1096,,,10.0,,0.5,,0.186046512,0.234463277,0.28125,8769.0,,8885.0,,34961.0,14400.0,13216.0,58024.0,113000.0,38444.0,7700.0,,68447.0,97800.0,0.0833,University of the Potomac-Washington DC Campus,Washington,0.75,0.75
37450.0,37450.0,,21446.0,,,,,,14587.0,9183.0,9378.0,12566.0,32663.0,6.0,8.0,21.0,938.0,13892.0,2784.0,20232.0,4648.0,5360.0,2.0,3.0,0.6952,464.0,,0.1685,0.3775,1400587000.0,1444065000.0,7.0,1360.0,0.8692,,,0.755813954,PS,15650.0,18904.0,14707.0,14707.0,55017.0,,35705.0,94200.0,,42696.0,,26250.0,58697.0,,0.785,Soka University of America,Aliso Viejo,0.9225,0.9055
6920.0,6920.0,,16598.0,,,,,,16598.0,,,,,6.0,8.0,11.0,600.0,,,9081.0,5904.0,4113.0,2.0,3.0,,180.0,,0.4688,0.0313,,,33.0,,0.5,,,PS,PS,,,,,,,,,,,,,,,0.0,World Mission University,Los Angeles,1.0,1.0
7437.0,19317.0,14487.0,,9654.0,11487.0,13868.0,17745.0,23874.0,,,,,,6.0,8.0,22.0,864.0,16413.0,4005.0,20923.0,6931.0,5562.0,1.0,3.0,0.9483,5811.0,,0.4299,0.3145,32209059.0,35488805.0,16.0,,0.6323,0.624117328,0.647521161,0.616136919,0.701219512,12750.0,11000.0,11000.0,11000.0,59247.0,10200.0,36050.0,82407.0,76900.0,48648.0,5900.0,29180.0,69800.0,57600.0,0.4046,California State University-Monterey Bay,Seaside,0.7912,0.6168
24853.0,24853.0,,31502.0,,,,,,26114.0,30832.0,35067.0,34344.0,35067.0,4.0,6.0,12.0,,,,11844.0,10503.0,7037.0,3.0,3.0,1.0,1246.0,,0.4665,0.6633,,,20.0,,0.0909,0.586859688,0.590994371,0.261904762,0.337078652,9500.0,9500.0,9500.0,10250.0,34657.0,5100.0,17281.0,48422.0,45700.0,32840.0,4000.0,17567.0,43637.0,39100.0,0.0909,Arizona College of Nursing-Tempe,Tempe,0.7647,
24575.0,24575.0,,,,,,,,,,,,,6.0,8.0,21.0,1500.0,,,15808.0,4320.0,4120.0,3.0,3.0,1.0,364.0,,0.4598,0.8678,,,16.0,,0.5,0.714285714,0.75862069,0.569343066,0.655172414,40326.0,37467.0,31036.0,27166.0,93610.0,,53815.0,132755.0,,111064.0,,91398.0,130494.0,,0.5,American University of Health Sciences,Signal Hill,,0.0
35465.0,35465.0,,38205.0,,,,,,34367.0,34853.0,37028.0,41966.0,43331.0,6.0,8.0,21.0,0.0,8150.0,3822.0,15113.0,5544.0,4788.0,3.0,3.0,,383.0,,0.4985,0.6615,,,14.0,,0.4194,0.419753086,0.42173913,0.262790698,0.330143541,30705.0,12415.0,19438.0,7500.0,38361.0,10200.0,20349.0,52637.0,67200.0,37182.0,4200.0,21261.0,57687.0,47900.0,0.32,California Aeronautical University,Bakersfield,0.6207,
,,,33130.0,,,,,,33303.0,33268.0,32681.0,31961.0,32745.0,6.0,8.0,11.0,,,,,,,3.0,3.0,,5833.0,,0.6492,0.7454,,,31.0,,0.4216,0.446747677,0.532274081,0.246135553,0.297931035,25250.0,16000.0,16812.0,13885.0,31632.0,,11779.0,54486.0,,24375.0,,8470.0,42528.0,,0.3466,Los Angeles Film School,Hollywood,0.4982,0.4465
13500.0,13500.0,,16828.0,,,,,,13709.0,17759.0,,22539.0,13304.0,4.0,6.0,11.0,1000.0,7800.0,6812.0,13910.0,7366.0,4599.0,2.0,3.0,,55.0,,0.3091,0.1273,,,4.0,,0.4286,,,PS,PS,,,,,39556.0,,,48654.0,,28602.0,,19084.0,38914.0,,0.3333,International Baptist College and Seminary,Chandler,1.0,0.6667
17462.0,40130.0,8896.0,,4695.0,3649.0,8414.0,13850.0,18325.0,,,,,,9.0,1.0,12.0,990.0,,,14764.0,4330.0,3988.0,1.0,3.0,0.8704,746.0,,0.5,0.3724,2394010.0,2321333.0,20.0,1070.0,0.5948,0.736753776,0.760905447,0.743614524,0.81466195,21500.0,16000.0,18745.0,19500.0,73997.0,19000.0,50150.0,109163.0,101800.0,63322.0,14200.0,39107.0,83669.0,76300.0,0.4052,University of Connecticut-Waterbury Campus,Waterbury,0.7949,0.6712
