TUITIONFEE_IN,TUITIONFEE_OUT,ST_FIPS,REGION,LOCALE,CONTROL,PREDDEG,UGDS,PCTPELL,PCTFLOAN,STUFACR,C150_4,COMP_ORIG_YR4_RT,COMP_ORIG_YR6_RT,GRAD_DEBT_MDN,LO_INC_DEBT_MDN,MD_INC_DEBT_MDN,HI_INC_DEBT_MDN,MD_EARN_WNE_P10,PCT10_EARN_WNE_P10,PCT25_EARN_WNE_P10,PCT75_EARN_WNE_P10,PCT90_EARN_WNE_P10,MD_EARN_WNE_P6,PCT10_EARN_WNE_P6,PCT25_EARN_WNE_P6,PCT75_EARN_WNE_P6,PCT90_EARN_WNE_P6,C100_4,INSTNM,CITY,RET_FT4,C200_4
18424.0,18424.0,20.0,4.0,13.0,2.0,3.0,132.0,0.4483,0.6345,12.0,0.5479,0.433962264,0.346153846,24250.0,20000.0,12066.0,12000.0,48860.0,4400.0,31461.0,62911.0,73100.0,40023.0,9000.0,22602.0,50975.0,55300.0,0.3443,Manhattan Christian College,Manhattan,0.6786,0.3582
35162.0,35162.0,20.0,4.0,33.0,2.0,3.0,786.0,0.3362,0.6356,13.0,0.52,0.443965517,0.43153527,25242.0,13375.0,14521.0,14000.0,52084.0,7300.0,34701.0,71211.0,67500.0,41446.0,8200.0,24859.0,58012.0,54000.0,0.435,McPherson College,McPherson,0.6466,0.5365
36120.0,36120.0,20.0,4.0,21.0,2.0,3.0,977.0,0.2847,0.5306,10.0,0.4615,0.490566038,0.539772727,15000.0,12500.0,13620.0,12883.0,62972.0,10100.0,38927.0,90384.0,85600.0,57433.0,10400.0,36152.0,84722.0,66800.0,0.371,MidAmerica Nazarene University,Olathe,0.6137,0.4486
35300.0,35300.0,20.0,4.0,32.0,2.0,3.0,935.0,0.3529,0.8535,15.0,0.2872,0.406649616,0.27471384,21500.0,12975.0,13726.0,12000.0,55552.0,11200.0,35894.0,79726.0,78100.0,49139.0,11000.0,31477.0,69164.0,68900.0,0.2308,Ottawa University-Ottawa,Ottawa,0.5761,0.3355
8008.0,19692.0,20.0,4.0,32.0,1.0,3.0,4162.0,0.3226,0.4451,15.0,0.5758,0.349581112,0.453114754,18969.0,13000.0,14000.0,14442.0,50579.0,12800.0,34185.0,71917.0,74800.0,43793.0,10400.0,28898.0,59426.0,61100.0,0.3358,Pittsburg State University,Pittsburg,0.7784,0.5208
33890.0,33890.0,20.0,4.0,31.0,2.0,3.0,889.0,0.3688,0.7353,12.0,0.4406,0.471014493,0.486055777,22018.0,14250.0,14000.0,15000.0,59483.0,15300.0,38980.0,85139.0,71200.0,54827.0,6800.0,32685.0,79014.0,53400.0,0.3566,University of Saint Mary,Leavenworth,0.6429,0.4741
38480.0,38480.0,20.0,4.0,32.0,2.0,3.0,1026.0,0.3946,0.4892,11.0,0.3351,0.442408377,0.491442543,25000.0,12218.0,13560.0,12000.0,55646.0,14500.0,38550.0,81142.0,88100.0,48034.0,11700.0,31668.0,68444.0,73200.0,0.2979,Southwestern College,Winfield,0.5306,0.4045
32200.0,32200.0,20.0,4.0,43.0,2.0,3.0,569.0,0.3167,0.4971,9.0,0.2903,0.34375,0.48046875,24625.0,11500.0,12000.0,12650.0,45846.0,4800.0,29191.0,64510.0,63200.0,40722.0,5000.0,23887.0,54779.0,46400.0,0.1889,Sterling College,Sterling,0.5894,0.4296
35050.0,35050.0,20.0,4.0,43.0,2.0,3.0,530.0,0.3783,0.5744,15.0,0.3289,0.150627615,0.331950207,23887.0,12000.0,15000.0,15000.0,54058.0,9500.0,33453.0,76326.0,72700.0,42896.0,10600.0,28089.0,62563.0,60300.0,0.3221,Tabor College,Hillsboro,0.6556,0.4733
9578.0,20582.0,20.0,4.0,12.0,1.0,3.0,4093.0,0.3052,0.3467,13.0,0.5263,0.462780899,0.470472441,18127.0,12500.0,12500.0,13000.0,49774.0,10300.0,32138.0,69324.0,70200.0,42881.0,10500.0,27945.0,59847.0,59600.0,0.2541,Washburn University,Topeka,0.6924,0.4617
9322.0,19240.0,20.0,4.0,11.0,1.0,3.0,10493.0,0.2973,0.3488,20.0,0.5143,0.43140429,0.4678935,20500.0,15303.0,14304.0,14000.0,51532.0,9700.0,33001.0,72524.0,78100.0,44043.0,9000.0,29322.0,61818.0,63300.0,0.3111,Wichita State University,Wichita,0.6759,0.5111
6438.0,6438.0,15.0,8.0,31.0,2.0,3.0,2812.0,0.2969,0.2095,16.0,0.5439,0.151898734,0.375,9413.0,4500.0,6250.0,5500.0,52064.0,4600.0,25782.0,82636.0,87300.0,39316.0,3800.0,17760.0,62869.0,63700.0,0.2741,Brigham Young University-Hawaii,Laie,0.6701,0.5102
6110.0,11414.0,66.0,9.0,22.0,1.0,3.0,2573.0,0.311,0.1203,14.0,0.4211,0.068627451,0.072273325,16786.0,10500.0,13600.0,14286.0,35946.0,10000.0,20340.0,50179.0,57700.0,28270.0,4800.0,13771.0,40646.0,41200.0,0.1507,University of Guam,Mangilao,0.7563,0.4714
9992.0,28794.0,18.0,3.0,13.0,1.0,3.0,39637.0,0.1298,0.2321,14.0,0.831,0.711170342,0.772974372,19500.0,12000.0,13125.0,16750.0,72424.0,17700.0,47140.0,103038.0,103200.0,60838.0,13900.0,40713.0,85209.0,76100.0,0.6436,Purdue University-Main Campus,West Lafayette,0.9203,0.8389
15580.0,15580.0,12.0,5.0,13.0,2.0,3.0,171.0,0.2465,0.3662,8.0,0.2239,0.227731864,0.280201342,27675.0,17500.0,17505.0,18749.0,37052.0,8400.0,19688.0,55729.0,78900.0,32533.0,6400.0,17498.0,48784.0,64000.0,0.0317,Hodges University,Fort Myers,1.0,0.1739
20768.0,20768.0,12.0,5.0,13.0,2.0,3.0,2369.0,0.5147,0.6073,17.0,0.5775,0.375,0.411899314,38996.0,14750.0,21961.0,25000.0,47597.0,7900.0,23905.0,81263.0,99400.0,38557.0,6300.0,18765.0,73696.0,78100.0,0.4494,Everglades University,Boca Raton,0.775,0.6427
16088.0,16088.0,12.0,5.0,21.0,3.0,3.0,2354.0,0.8362,0.6843,16.0,0.2811,0.433001755,0.415982076,27554.0,16512.0,16435.0,14680.0,33928.0,4900.0,16196.0,53955.0,49200.0,29347.0,5100.0,14963.0,49905.0,45000.0,0.274,Florida National University-Main Campus,Hialeah,0.6195,0.486
9576.0,9576.0,18.0,3.0,32.0,2.0,3.0,273.0,0.1298,0.1766,8.0,1.0,0.577419355,0.581395349,25000.0,14250.0,18622.0,19500.0,57165.0,11400.0,38069.0,82880.0,79800.0,53010.0,9400.0,37442.0,73286.0,62700.0,0.0,Trine University-Regional/Non-Traditional Campuses,Angola,1.0,0.0
11665.0,11665.0,12.0,5.0,13.0,2.0,3.0,8786.0,0.2506,0.105,22.0,0.2156,0.372737887,0.46662367,23666.0,15000.0,13000.0,14750.0,84131.0,22400.0,55392.0,112155.0,115500.0,65391.0,13300.0,45209.0,88729.0,87800.0,0.1363,Embry-Riddle Aeronautical University-Worldwide,Daytona Beach,0.6667,0.2177
6118.0,25162.0,12.0,5.0,21.0,1.0,3.0,13809.0,0.2857,0.2623,21.0,0.5602,0.467403736,0.47826087,17622.0,11025.0,11000.0,12050.0,54560.0,13500.0,36485.0,77458.0,75600.0,45029.0,12400.0,29485.0,60667.0,60800.0,0.4191,Florida Gulf Coast University,Fort Myers,0.8303,0.5755
13920.0,13920.0,12.0,5.0,21.0,3.0,3.0,1314.0,0.7009,0.1082,39.0,0.0,0.133444207,0.154570325,40621.0,12667.0,20636.0,22364.0,40092.0,11500.0,20698.0,62129.0,106500.0,36582.0,9600.0,18625.0,56532.0,83200.0,0.0,Strayer University-Florida,Tampa,0.75,0.1429
18238.0,18238.0,12.0,5.0,11.0,3.0,3.0,390.0,0.4774,0.5772,14.0,0.0455,0.222162162,0.178076996,26123.0,12643.0,15278.0,14700.0,34421.0,7100.0,17463.0,53014.0,67200.0,34115.0,7600.0,17590.0,54613.0,74600.0,0.0833,South University-Tampa,Tampa,0.1111,0.3
20604.0,20604.0,17.0,3.0,21.0,3.0,3.0,12188.0,0.2994,0.5584,20.0,0.5,0.49228169,0.503994394,20919.0,16577.0,15795.0,17250.0,92405.0,13200.0,66826.0,120947.0,94100.0,84533.0,27800.0,62630.0,108596.0,98800.0,0.5,Chamberlain University-Illinois,Addison,0.7692,0.7333
14262.0,14262.0,12.0,5.0,21.0,2.0,3.0,102.0,0.5913,0.687,5.0,0.0833,0.049222798,0.114325069,22564.0,12542.0,12666.0,15500.0,47540.0,4600.0,25266.0,69091.0,61600.0,37753.0,3500.0,16176.0,59481.0,50500.0,0.0,Polytechnic University of Puerto Rico-Orlando,Orlando,0.2,0.5
19686.0,19686.0,12.0,5.0,11.0,3.0,3.0,839.0,0.5327,0.8094,9.0,0.3333,0.49228169,0.503994394,20919.0,16577.0,15795.0,17250.0,92405.0,13200.0,66826.0,120947.0,94100.0,84533.0,27800.0,62630.0,108596.0,98800.0,0.3333,Chamberlain University-Florida,Jacksonville,1.0,0.0
13920.0,13920.0,13.0,5.0,21.0,3.0,3.0,4878.0,0.7837,0.1551,39.0,0.2308,0.133444207,0.154570325,40621.0,12667.0,20636.0,22364.0,40092.0,11500.0,20698.0,62129.0,106500.0,36582.0,9600.0,18625.0,56532.0,83200.0,0.25,Strayer University-Georgia,Chamblee,0.5,0.0909
16546.0,16546.0,13.0,5.0,12.0,3.0,3.0,6492.0,0.7625,0.6804,31.0,0.0506,0.222162162,0.178076996,26123.0,12643.0,15278.0,14700.0,34421.0,7100.0,17463.0,53014.0,67200.0,34115.0,7600.0,17590.0,54613.0,74600.0,0.0303,South University-Savannah Online,Savannah,0.2378,0.0425
19686.0,19686.0,18.0,3.0,11.0,3.0,3.0,177.0,0.4851,0.7376,14.0,1.0,0.49228169,0.503994394,20919.0,16577.0,15795.0,17250.0,92405.0,13200.0,66826.0,120947.0,94100.0,84533.0,27800.0,62630.0,108596.0,98800.0,1.0,Chamberlain University-Indiana,Indianapolis,0.5,0.0
8122.0,23500.0,13.0,5.0,12.0,1.0,3.0,5282.0,0.3838,0.3847,16.0,0.4865,0.479966611,0.488607595,20500.0,14461.0,12000.0,13000.0,48472.0,24000.0,29866.0,72758.0,129400.0,45037.0,21700.0,27493.0,65598.0,90500.0,0.2698,Augusta University,Augusta,0.7347,0.5225
4432.0,14032.0,13.0,5.0,12.0,1.0,3.0,6655.0,0.4092,0.3441,18.0,0.256,0.191985089,0.236878774,19000.0,9500.0,9728.0,9375.0,40863.0,8800.0,24759.0,61811.0,63500.0,39624.0,6000.0,22625.0,60004.0,51300.0,0.1081,Middle Georgia State University,Macon,0.6085,0.2857
17488.0,17488.0,13.0,5.0,21.0,3.0,3.0,472.0,0.611,0.7387,11.0,0.3636,0.218566206,0.195822076,24807.0,11756.0,14317.0,14750.0,45987.0,11500.0,25449.0,71271.0,91000.0,42178.0,7700.0,23114.0,63768.0,73100.0,0.2222,DeVry University-Georgia,Decatur,1.0,0.1071
5009.0,15441.0,13.0,5.0,32.0,1.0,3.0,15542.0,0.2769,0.2088,18.0,0.3685,0.292688851,0.368222282,17750.0,10000.0,9891.0,9124.0,50135.0,12400.0,31299.0,72196.0,76500.0,43085.0,9800.0,26228.0,60404.0,61500.0,0.3469,University of North Georgia,Dahlonega,0.7272,0.4799
3876.0,16579.0,12.0,5.0,12.0,1.0,3.0,4577.0,0.2039,0.1281,51.0,0.7766,0.741971004,0.834045861,15000.0,13000.0,13397.0,15000.0,71588.0,15900.0,47083.0,106122.0,109000.0,56398.0,10800.0,35867.0,81093.0,81200.0,0.2222,University of Florida-Online,Gainesville,0.935,0.4706
5786.0,17040.0,13.0,5.0,21.0,1.0,3.0,39503.0,0.3538,0.3507,23.0,0.4806,0.379488613,0.472046955,23833.0,15750.0,14009.0,13000.0,57552.0,9000.0,36258.0,86280.0,80700.0,47863.0,9500.0,29030.0,70813.0,60500.0,0.2112,Kennesaw State University,Kennesaw,0.7874,0.5267
8419.0,15620.0,18.0,3.0,21.0,1.0,3.0,5786.0,0.277,0.2707,17.0,0.4402,0.328305235,0.400513479,21229.0,13767.0,12765.0,13000.0,48318.0,8900.0,27192.0,75170.0,78500.0,48439.0,6100.0,29480.0,74539.0,63500.0,0.2794,Purdue University Northwest,Hammond,0.6769,0.4232
14080.0,14080.0,21.0,5.0,43.0,2.0,3.0,528.0,0.5565,0.4846,14.0,0.2636,0.337078652,0.447619048,19599.0,7150.0,8750.0,8500.0,40573.0,7200.0,26009.0,56879.0,76400.0,35174.0,5600.0,22027.0,48156.0,47000.0,0.1773,Alice Lloyd College,Pippa Passes,0.5824,0.3022
33640.0,33640.0,21.0,5.0,31.0,2.0,3.0,1369.0,0.2631,0.4284,12.0,0.65,0.552777778,0.597938144,24028.0,16250.0,19500.0,16750.0,42368.0,6100.0,26611.0,60619.0,64900.0,35563.0,10000.0,24207.0,48016.0,48700.0,0.5656,Asbury University,Wilmore,0.8427,0.6527
47180.0,47180.0,21.0,5.0,11.0,2.0,3.0,2286.0,0.2501,0.5237,13.0,0.6775,0.633126935,0.675425039,25000.0,21500.0,19500.0,19500.0,62069.0,16500.0,42145.0,86137.0,84000.0,49819.0,13100.0,34655.0,68129.0,65300.0,0.592,Bellarmine University,Louisville,0.7509,0.6577
30450.0,30450.0,21.0,5.0,13.0,2.0,3.0,538.0,0.4283,0.5681,8.0,0.4597,0.41503268,0.337579618,29430.0,25000.0,20574.0,13699.0,45500.0,12200.0,30932.0,61499.0,65700.0,39897.0,10700.0,24752.0,56651.0,58500.0,0.3619,Brescia University,Owensboro,0.5684,0.4818
26990.0,26990.0,21.0,5.0,32.0,2.0,3.0,2641.0,0.2154,0.2068,21.0,0.4713,0.324,0.341991342,17156.0,8330.0,11005.0,11500.0,41583.0,9300.0,25458.0,58771.0,60800.0,34639.0,5300.0,20847.0,50304.0,45700.0,0.4024,Campbellsville University,Campbellsville,0.5979,0.427
50550.0,50550.0,21.0,5.0,32.0,2.0,3.0,1346.0,0.2122,0.4473,10.0,0.8529,0.820895522,0.796954315,27000.0,22059.0,24781.0,25991.0,66240.0,18000.0,45965.0,98933.0,94000.0,50073.0,8300.0,34022.0,74184.0,57000.0,0.808,Centre College,Danville,0.875,0.8663
9875.0,9875.0,21.0,5.0,33.0,2.0,3.0,5468.0,0.4848,0.6916,19.0,0.4624,0.423963134,0.450832073,14911.0,7773.0,9112.0,9500.0,45036.0,8000.0,28579.0,63134.0,64200.0,39046.0,5900.0,26191.0,54928.0,48800.0,0.3017,University of the Cumberlands,Williamsburg,0.8113,0.4827
10130.0,20820.0,21.0,5.0,32.0,1.0,3.0,11674.0,0.3861,0.4277,15.0,0.4974,0.380371661,0.4077983,22500.0,14257.0,15000.0,15000.0,45795.0,8200.0,29173.0,66400.0,64500.0,38611.0,7000.0,24692.0,54649.0,54900.0,0.3971,Eastern Kentucky University,Richmond,0.7962,0.5328
42010.0,42010.0,21.0,5.0,31.0,2.0,3.0,1180.0,0.3439,0.528,15.0,0.4754,0.442906574,0.396,25200.0,11867.0,13500.0,14808.0,52074.0,14400.0,35634.0,77834.0,79900.0,40393.0,10600.0,27188.0,53451.0,55100.0,0.423,Georgetown College,Georgetown,0.677,0.5674
9214.0,13260.0,21.0,5.0,32.0,1.0,3.0,1317.0,0.5652,0.5503,14.0,0.2714,0.344512195,0.266666667,25938.0,12344.0,12000.0,10997.0,36382.0,4100.0,18939.0,51649.0,55200.0,29640.0,5000.0,14725.0,44660.0,46400.0,0.1525,Kentucky State University,Frankfort,0.6079,0.3824
33393.0,33393.0,21.0,5.0,13.0,2.0,3.0,794.0,0.4157,0.5166,13.0,0.526,0.486607143,0.433179724,23250.0,9500.0,9126.0,13964.0,46747.0,12000.0,32704.0,66119.0,72900.0,35895.0,10400.0,22835.0,51773.0,52500.0,0.3904,Kentucky Wesleyan College,Owensboro,0.6486,0.4641
13212.0,33406.0,21.0,5.0,11.0,1.0,3.0,23189.0,0.215,0.348,17.0,0.6993,0.578692494,0.604759441,22500.0,17007.0,17471.0,15946.0,59025.0,12600.0,38233.0,86281.0,86400.0,47266.0,10100.0,31747.0,67887.0,68500.0,0.5387,University of Kentucky,Lexington,0.8667,0.689
25000.0,25000.0,21.0,5.0,32.0,2.0,3.0,438.0,0.3704,0.5926,12.0,0.3377,0.36,0.391304348,22250.0,6250.0,8171.0,9500.0,42375.0,6300.0,28315.0,63027.0,57300.0,39921.0,6200.0,25453.0,57916.0,51500.0,0.2922,Kentucky Christian University,Grayson,0.4528,0.3645
27274.0,27274.0,21.0,5.0,33.0,2.0,3.0,1649.0,0.4988,0.5023,17.0,0.3808,0.414364641,0.406666667,16784.0,11250.0,11147.0,12250.0,41129.0,7600.0,24160.0,55997.0,53900.0,34861.0,4700.0,21367.0,48803.0,40000.0,0.2902,Lindsey Wilson College,Columbia,0.6275,0.4043
12828.0,29174.0,21.0,5.0,11.0,1.0,3.0,14187.0,0.288,0.2852,14.0,0.6068,0.484497445,0.520493066,20500.0,13840.0,13000.0,14000.0,53899.0,10200.0,36512.0,79132.0,76600.0,46571.0,9900.0,31221.0,66759.0,60100.0,0.4346,University of Louisville,Louisville,0.8058,0.6394
26080.0,26080.0,21.0,5.0,42.0,2.0,3.0,1250.0,0.4613,0.6234,15.0,0.4638,0.344947735,0.432176656,21301.0,14318.0,12000.0,11000.0,44246.0,10300.0,29241.0,65285.0,66400.0,40738.0,6900.0,25551.0,58769.0,56200.0,0.4553,Midway University,Midway,0.6883,0.587
9838.0,14706.0,21.0,5.0,33.0,1.0,3.0,4689.0,0.2873,0.3428,14.0,0.4769,0.415485278,0.439795444,22250.0,14250.0,15250.0,14957.0,43197.0,6700.0,27519.0,63693.0,62900.0,37131.0,5700.0,23244.0,53966.0,48800.0,0.3726,Morehead State University,Morehead,0.6948,0.4614
9708.0,19452.0,21.0,5.0,32.0,1.0,3.0,6646.0,0.3135,0.3663,16.0,0.5953,0.50994152,0.50993022,20500.0,14708.0,14250.0,15000.0,44737.0,9100.0,30046.0,66231.0,71900.0,38473.0,9100.0,25424.0,54776.0,56200.0,0.4807,Murray State University,Murray,0.7614,0.5755
10896.0,21480.0,21.0,5.0,21.0,1.0,3.0,8065.0,0.2355,0.3091,18.0,0.4828,0.422187982,0.456153013,23000.0,16012.0,15000.0,15000.0,50220.0,8800.0,34271.0,71430.0,67600.0,42105.0,7900.0,27459.0,59099.0,53800.0,0.3455,Northern Kentucky University,Highland Heights,0.7782,0.5172
24150.0,24150.0,21.0,5.0,33.0,2.0,3.0,1140.0,0.397,0.6673,14.0,0.3907,0.331753555,0.333333333,20679.0,13000.0,13000.0,11000.0,48231.0,8300.0,32010.0,70429.0,65800.0,34508.0,5300.0,19052.0,52071.0,57600.0,0.2882,University of Pikeville,Pikeville,0.645,0.3321
27850.0,27850.0,21.0,5.0,11.0,2.0,3.0,597.0,0.3559,0.5737,11.0,0.5732,0.436746988,0.452777778,25250.0,23000.0,19874.0,19500.0,49438.0,12300.0,32269.0,75339.0,75800.0,42870.0,9000.0,28030.0,64218.0,70100.0,0.4573,Spalding University,Louisville,0.697,0.4302
38400.0,38400.0,21.0,5.0,21.0,2.0,3.0,1305.0,0.2247,0.597,14.0,0.4011,0.436548223,0.446096654,26236.0,12283.0,13090.0,17500.0,59384.0,12500.0,40106.0,82627.0,97100.0,47148.0,16100.0,31774.0,66116.0,78100.0,0.2923,Thomas More University,Crestview Hills,0.6702,0.5188
44980.0,44980.0,21.0,5.0,11.0,2.0,3.0,1014.0,0.2405,0.4995,10.0,0.6975,0.714912281,0.691176471,27000.0,19500.0,20905.0,20435.0,54705.0,11300.0,35279.0,82391.0,79200.0,40447.0,8900.0,26946.0,54685.0,47900.0,0.6477,Transylvania University,Lexington,0.8345,0.7338
30946.0,30946.0,21.0,5.0,33.0,2.0,3.0,736.0,0.5062,0.6483,14.0,0.3603,0.359550562,0.326797386,24250.0,14250.0,13250.0,15000.0,42002.0,6000.0,27509.0,59113.0,55200.0,36529.0,4400.0,22748.0,52098.0,45400.0,0.2389,Union College,Barbourville,0.575,0.3756
11436.0,27000.0,21.0,5.0,13.0,1.0,3.0,12267.0,0.2871,0.3625,18.0,0.5367,0.41202346,0.434199008,22095.0,14250.0,14750.0,15000.0,43889.0,8300.0,27981.0,62583.0,66800.0,38156.0,7300.0,23151.0,54350.0,52200.0,0.4236,Western Kentucky University,Bowling Green,0.7797,0.608
40000.0,40000.0,22.0,5.0,12.0,2.0,3.0,615.0,0.3891,0.6748,9.0,0.593,0.482014388,0.487394958,27000.0,11000.0,15250.0,16625.0,50330.0,9600.0,32109.0,69045.0,87000.0,42821.0,8100.0,26609.0,58065.0,60100.0,0.4767,Centenary College of Louisiana,Shreveport,0.7514,0.586
22194.0,22194.0,22.0,5.0,11.0,2.0,3.0,1111.0,0.6781,0.9297,11.0,0.451,0.460176991,0.427672956,31000.0,22443.0,24000.0,21728.0,39196.0,8300.0,19843.0,60794.0,69300.0,28507.0,6700.0,13180.0,44588.0,50400.0,0.3472,Dillard University,New Orleans,0.696,0.5405
7683.0,16706.0,22.0,5.0,32.0,1.0,3.0,4144.0,0.7217,0.7709,25.0,0.3234,0.23880597,0.361261261,36500.0,25750.0,20000.0,17625.0,41109.0,6300.0,21673.0,59505.0,62200.0,25589.0,5000.0,13462.0,40134.0,48600.0,0.0894,Grambling State University,Grambling,0.7619,0.3241
7050.0,14650.0,22.0,5.0,41.0,1.0,3.0,4414.0,0.3563,0.3856,14.0,0.3552,0.296448087,0.333873582,19000.0,9840.0,11781.0,10357.0,42205.0,6500.0,25873.0,59050.0,64400.0,37284.0,7400.0,23195.0,54884.0,57200.0,0.3315,Louisiana State University-Alexandria,Alexandria,0.6783,0.2834
11954.0,28631.0,22.0,5.0,12.0,1.0,3.0,29207.0,0.2565,0.2956,20.0,0.7096,0.567090579,0.62585593,20500.0,12250.0,12981.0,13182.0,61251.0,14400.0,39003.0,90619.0,96600.0,49218.0,10900.0,30742.0,71522.0,72200.0,0.4602,Louisiana State University and Agricultural & Mechanical College,Baton Rouge,0.8401,0.6728
7327.0,20481.0,22.0,5.0,12.0,1.0,3.0,2150.0,0.3781,0.3164,27.0,0.3321,0.310144928,0.349788434,22500.0,16116.0,15142.0,13113.0,47477.0,9400.0,30632.0,67472.0,74100.0,38467.0,7300.0,23108.0,55032.0,63300.0,0.1929,Louisiana State University-Shreveport,Shreveport,0.625,0.4035
19740.0,19740.0,22.0,5.0,23.0,2.0,3.0,750.0,0.4075,0.595,10.0,0.4128,0.310469314,0.360501567,21875.0,9500.0,10973.0,12000.0,51700.0,14000.0,32404.0,71453.0,77600.0,40615.0,9800.0,23961.0,56919.0,67000.0,0.2847,Louisiana Christian University,Pineville,0.6082,0.2732
10125.0,16866.0,22.0,5.0,32.0,1.0,3.0,7819.0,0.205,0.2865,22.0,0.5762,0.412988651,0.553259141,22135.0,14083.0,14850.0,15091.0,52279.0,11700.0,32547.0,79643.0,87400.0,44903.0,9100.0,27395.0,66045.0,69700.0,0.4067,Louisiana Tech University,Ruston,0.8399,0.6025
47240.0,47240.0,22.0,5.0,11.0,2.0,3.0,2999.0,0.3721,0.5375,13.0,0.6742,0.576856649,0.564831261,26000.0,15875.0,19460.0,19500.0,52927.0,12500.0,29186.0,75942.0,85100.0,34092.0,6600.0,16140.0,52874.0,65300.0,0.5905,Loyola University New Orleans,New Orleans,0.7737,0.6303
8460.0,9960.0,22.0,5.0,13.0,1.0,3.0,4846.0,0.3112,0.3091,18.0,0.5201,0.344748858,0.429403202,23000.0,14450.0,13829.0,11000.0,46453.0,9700.0,26345.0,71043.0,83300.0,38713.0,8100.0,22324.0,55842.0,60500.0,0.3357,McNeese State University,Lake Charles,0.7075,0.4341
9172.0,14008.0,22.0,5.0,11.0,1.0,3.0,4479.0,0.4044,0.2819,18.0,0.4251,0.3187841,0.458397535,18750.0,10500.0,12025.0,11000.0,47872.0,9500.0,27393.0,72915.0,77600.0,38410.0,6700.0,20346.0,56534.0,58400.0,0.2458,University of New Orleans,New Orleans,0.7021,0.4177
8173.0,9266.0,22.0,5.0,13.0,1.0,3.0,4772.0,0.3498,0.4306,17.0,0.5429,0.392581144,0.429571984,22675.0,13750.0,12233.0,13319.0,45454.0,9200.0,27918.0,65192.0,74500.0,38829.0,8000.0,22865.0,58055.0,63000.0,0.302,Nicholls State University,Thibodaux,0.7664,0.5049
9190.0,21290.0,22.0,5.0,13.0,1.0,3.0,4891.0,0.3341,0.3474,16.0,0.506,0.443414957,0.465232975,21500.0,14959.0,15250.0,14599.0,46769.0,9000.0,29939.0,68912.0,90500.0,40430.0,7000.0,24291.0,58424.0,69700.0,0.2885,University of Louisiana at Monroe,Monroe,0.7227,0.5509
8864.0,19652.0,22.0,5.0,33.0,1.0,3.0,5840.0,0.3488,0.3668,16.0,0.4463,0.39556962,0.436103152,25000.0,14750.0,15750.0,14000.0,47021.0,8100.0,29131.0,67829.0,72900.0,39485.0,6000.0,22758.0,57623.0,60600.0,0.322,Northwestern State University of Louisiana,Natchitoches,0.7042,0.4583
16160.0,16160.0,22.0,5.0,11.0,2.0,3.0,405.0,0.2842,0.3579,6.0,0.3582,0.243027888,0.408888889,26995.0,20099.0,18750.0,19301.0,49316.0,12400.0,32571.0,72373.0,69800.0,46296.0,11100.0,32073.0,65158.0,63300.0,0.2615,University of Holy Cross,New Orleans,0.6905,0.3976
15690.0,15690.0,22.0,5.0,12.0,2.0,3.0,826.0,0.3575,0.4853,10.0,0.5132,0.31,0.334061135,27672.0,17420.0,17500.0,15000.0,59419.0,11900.0,39310.0,86054.0,79100.0,55851.0,17200.0,36883.0,77551.0,73500.0,0.2632,Franciscan Missionaries of Our Lady University,Baton Rouge,0.6,0.3175
8373.0,20851.0,22.0,5.0,13.0,1.0,3.0,9514.0,0.33,0.3437,20.0,0.448,0.328255903,0.392544694,22113.0,11000.0,11838.0,12000.0,46482.0,8400.0,29383.0,68123.0,70200.0,37124.0,7100.0,22082.0,53386.0,57100.0,0.2546,Southeastern Louisiana University,Hammond,0.7624,0.4088
9940.0,17198.0,22.0,5.0,12.0,1.0,3.0,5323.0,0.6458,0.701,21.0,0.2845,0.258175559,0.362537764,29251.0,15250.0,15000.0,16750.0,43371.0,9400.0,24178.0,63976.0,66900.0,33033.0,6600.0,17611.0,50784.0,54300.0,0.0981,Southern University and A & M College,Baton Rouge,0.6035,0.3526
7490.0,16390.0,22.0,5.0,11.0,1.0,3.0,1095.0,0.4458,0.378,13.0,0.1786,0.304347826,0.358843537,31000.0,20500.0,17248.0,15625.0,34042.0,6000.0,16298.0,51450.0,56200.0,29148.0,6700.0,12943.0,45085.0,43000.0,0.0816,Southern University at New Orleans,New Orleans,0.4839,0.2458
10418.0,24146.0,22.0,5.0,12.0,1.0,3.0,12269.0,0.3877,0.4359,18.0,0.52,0.44784689,0.527232308,22902.0,14000.0,14750.0,15617.0,47089.0,10600.0,29444.0,69312.0,80000.0,42668.0,9200.0,26342.0,65798.0,59700.0,0.2723,University of Louisiana at Lafayette,Lafayette,0.7601,0.5283
65538.0,65538.0,22.0,5.0,11.0,2.0,3.0,7759.0,0.0928,0.2092,8.0,0.8891,0.601300108,0.633502538,20500.0,19937.0,19000.0,19000.0,63268.0,13700.0,35855.0,94584.0,126000.0,50220.0,10100.0,27116.0,74238.0,99500.0,0.8234,Tulane University of Louisiana,New Orleans,0.9441,0.8644
27868.0,27868.0,22.0,5.0,11.0,2.0,3.0,2534.0,0.5171,0.5464,11.0,0.5021,0.392405063,0.472032742,24053.0,14000.0,14750.0,13750.0,52184.0,13300.0,32235.0,91378.0,127300.0,40643.0,8400.0,21581.0,73235.0,119800.0,0.3613,Xavier University of Louisiana,New Orleans,0.7078,0.5036
